"pi","gamma","phi","sa"
20.2560009954477,0.53331005172922,0.545759163893978,0.540306459256983
20.0668194404916,0.405893790074526,0.566784033524296,0.497744399970708
18.3574786701897,0.511389030662051,0.454121670566577,0.501249838660532
17.7879070836933,0.495335600580465,0.461091422252659,0.527087402036635
19.2238522806768,0.546092491573537,0.50532452447721,0.538990381148641
22.2521159740528,0.53523638075211,0.470486621762471,0.504336810119618
20.0537591861426,0.516390863812433,0.495243771473665,0.429347447281379
20.3885354081944,0.499155235434206,0.510732827650148,0.52855393793702
19.866478335383,0.449095977443959,0.473300278031872,0.512116978761909
19.2969151103508,0.487463836769948,0.528198509326449,0.557378259052138
21.0795754915555,0.446852589068788,0.51116554536695,0.505281902274504
19.2291295321849,0.416970039634302,0.557380097285125,0.485750423000119
21.0934732404248,0.544713402235596,0.503224124177111,0.554492415682494
20.8023777328393,0.625750998958964,0.530466151118395,0.577028469044323
21.2167980377245,0.516223056724527,0.532389411003097,0.516413355824064
21.3729455856032,0.535166798344849,0.52373530572259,0.520926198007767
20.7884426026813,0.465384484823386,0.596662483512844,0.503441615683047
18.7854285070845,0.468771871933524,0.462735577385592,0.486421852012811
20.1097443333149,0.450231943332641,0.479531093586543,0.506799948303626
19.5371367933534,0.539820597074068,0.367900422411312,0.460505936391163
18.2768794460748,0.560330004147941,0.521107267984951,0.54114685118583
20.0926783167832,0.463107752269053,0.493473428989388,0.469682976890444
20.4800027529613,0.451539702193542,0.607467161981992,0.477710659275382
20.6905952624981,0.401983808937472,0.582790496318215,0.524037096607598
18.9461081630845,0.492655252720058,0.609290755854553,0.530478960450632
21.743509335289,0.485105674302995,0.617588943885611,0.561424750375013
20.0853265093829,0.39585572386864,0.53309209975749,0.514441070122299
20.2215929220248,0.49683160866853,0.508676863021737,0.514362254977601
18.8050263467817,0.474912429145817,0.544349779102775,0.41835308211824
19.4272228743528,0.537322027179699,0.437091183198342,0.551625976380217
19.9706975585683,0.524777539740558,0.499845869822374,0.382252063854616
19.846333208253,0.548242268100768,0.549787267008777,0.476420803598537
